frame,visible,score,x,y
21609,0,-inf,-inf,-inf
21610,0,-inf,-inf,-inf
21611,0,-inf,-inf,-inf
21612,0,-inf,-inf,-inf
21613,0,-inf,-inf,-inf
21614,0,-inf,-inf,-inf
21615,0,-inf,-inf,-inf
21616,0,-inf,-inf,-inf
21617,0,-inf,-inf,-inf
21618,0,-inf,-inf,-inf
21619,0,-inf,-inf,-inf
21620,0,-inf,-inf,-inf
21621,0,-inf,-inf,-inf
21622,0,-inf,-inf,-inf
21623,0,-inf,-inf,-inf
21624,0,-inf,-inf,-inf
21625,0,-inf,-inf,-inf
21626,0,-inf,-inf,-inf
21627,0,-inf,-inf,-inf
21628,0,-inf,-inf,-inf
21629,0,-inf,-inf,-inf
21630,0,-inf,-inf,-inf
21631,0,-inf,-inf,-inf
21632,0,-inf,-inf,-inf
21633,1,1.0786133,580.0,91.26641273498535
21634,0,-inf,-inf,-inf
21635,0,-inf,-inf,-inf
21636,0,-inf,-inf,-inf
21637,0,-inf,-inf,-inf
21638,1,3.9282227,570.0593566894531,47.09353446960449
21639,1,14.1015625,571.0900115966797,32.70714998245239
21640,1,11.894043,573.7188339233398,21.3134765625
21641,1,15.216309,575.2592086791992,10.885746479034424
21642,0,-inf,-inf,-inf
21643,1,11.77002,575.7374954223633,3.2758763432502747
21644,0,-inf,-inf,-inf
21645,0,-inf,-inf,-inf
21646,0,-inf,-inf,-inf
21647,0,-inf,-inf,-inf
21648,1,0.5678711,552.5,80.0
21649,0,-inf,-inf,-inf
21650,0,-inf,-inf,-inf
21651,0,-inf,-inf,-inf
21652,0,-inf,-inf,-inf
21653,0,-inf,-inf,-inf
21654,0,-inf,-inf,-inf
21655,0,-inf,-inf,-inf
21656,0,-inf,-inf,-inf
21657,0,-inf,-inf,-inf
21658,0,-inf,-inf,-inf
21659,0,-inf,-inf,-inf
21660,0,-inf,-inf,-inf
21661,0,-inf,-inf,-inf
21662,0,-inf,-inf,-inf
21663,1,11.408203,624.3921279907227,72.16797351837158
21664,1,14.365723,632.5881958007812,119.99804496765137
21665,1,12.365723,641.2937164306641,169.35359954833984
21666,1,8.208984,642.3456573486328,170.3418731689453
21667,1,8.152832,646.1351013183594,202.9935073852539
21668,1,6.9506836,660.4308319091797,278.08149337768555
21669,1,6.288086,668.6057281494141,339.3124008178711
21670,1,16.266602,676.8098449707031,377.40222930908203
21671,1,15.588379,686.5676116943359,384.4259262084961
21672,1,11.959473,688.0147552490234,385.74153900146484
21673,1,11.783203,696.62109375,393.8703918457031
21674,1,14.336426,707.6417541503906,407.4684143066406
21675,1,14.318359,718.4532928466797,423.17955017089844
21676,1,16.82129,729.7241973876953,441.70108795166016
21677,1,11.8203125,736.38671875,452.9486083984375
21678,0,-inf,-inf,-inf
21679,1,11.479492,723.9436340332031,405.37620544433594
21680,1,14.549316,714.0727996826172,371.32495880126953
21681,1,15.216797,705.3638458251953,341.2363815307617
21682,1,14.331543,698.0545043945312,315.0977897644043
21683,1,14.588379,690.9719085693359,290.6343460083008
21684,1,12.390625,691.5101623535156,291.0086250305176
21685,1,13.896973,684.7125244140625,267.7079200744629
21686,1,14.401855,679.0237426757812,247.44897842407227
21687,1,14.091797,672.4570465087891,228.24895858764648
21688,1,13.698242,667.3201751708984,212.16474533081055
21689,1,15.811523,662.4497985839844,196.02664947509766
21690,1,16.427246,662.3448944091797,195.7481575012207
21691,1,13.800293,658.42041015625,184.3366813659668
21692,1,14.557617,654.3524169921875,172.4716567993164
21693,1,14.323242,650.2862548828125,162.03458786010742
21694,1,13.861328,645.9902954101562,152.92315483093262
21695,1,15.466797,643.3226013183594,144.81192588806152
21696,1,13.316895,643.6029815673828,144.74315643310547
21697,0,-inf,-inf,-inf
21698,1,11.535645,636.3265609741211,133.80243301391602
21699,0,-inf,-inf,-inf
21700,1,12.735352,630.6735610961914,123.79850387573242
21701,1,2.3081055,628.2081604003906,118.1632137298584
21702,0,-inf,-inf,-inf
21703,1,1.0234375,622.5,118.72495651245117
21704,1,9.091309,624.2858123779297,118.42056274414062
21705,1,12.306641,622.2091674804688,118.30136299133301
21706,1,14.84668,620.1308059692383,119.56636428833008
21707,1,17.06543,619.6261215209961,120.26960372924805
21708,1,14.765625,619.2531585693359,120.70999145507812
21709,1,15.69043,617.4158096313477,122.35326766967773
21710,1,16.060059,615.2651214599609,124.90134239196777
21711,1,15.822754,614.4191360473633,128.37231636047363
21712,1,15.51123,612.5458908081055,132.54281044006348
21713,1,15.156738,611.8564224243164,136.53989791870117
21714,1,17.97168,610.9177017211914,136.98065757751465
21715,1,16.16748,610.3715515136719,140.89984893798828
21716,1,15.786133,609.8417282104492,147.5430679321289
21717,1,15.455078,607.8773880004883,154.479341506958
21718,1,13.2890625,607.1260452270508,146.11083984375
21719,1,17.304688,605.8942031860352,134.98920440673828
21720,1,15.973633,606.228141784668,133.21903228759766
21721,1,13.823242,605.6214141845703,125.38864135742188
21722,1,15.881836,605.6058883666992,116.24123573303223
21723,1,15.896973,605.0397109985352,108.72900009155273
21724,1,17.120117,604.7614288330078,101.08436584472656
21725,1,16.711426,604.6951675415039,95.31256675720215
21726,1,16.520508,604.7270584106445,95.30590057373047
21727,1,15.458496,604.2797470092773,90.7346248626709
21728,1,17.009277,604.0284729003906,86.32876396179199
21729,1,15.934082,603.5189819335938,84.08689498901367
21730,1,5.45166,608.509407043457,83.26712608337402
21731,1,12.373047,622.2324371337891,84.4927978515625
21732,1,15.848145,622.9883193969727,84.27542686462402
21733,1,14.937988,634.9105834960938,85.20928382873535
21734,1,15.444824,648.7683868408203,90.76586723327637
21735,1,9.518066,662.3011016845703,97.33776092529297
21736,1,13.835449,677.5711059570312,105.14337539672852
21737,1,14.146484,694.2127227783203,115.65243721008301
21738,1,14.298828,693.2209014892578,115.43146133422852
21739,1,15.6640625,709.7698211669922,128.8446044921875
21740,1,16.25293,724.9668121337891,140.53265571594238
21741,1,15.388672,742.0721435546875,157.49722480773926
21742,1,14.757324,759.7993469238281,174.94159698486328
21743,1,14.654785,777.6644134521484,194.9448585510254
21744,1,16.208496,776.6225433349609,194.42461013793945
21745,1,13.424316,794.9375915527344,216.015625
21746,1,14.449219,814.1770935058594,239.80806350708008
21747,1,14.312988,832.5608062744141,265.1258850097656
21748,1,14.966309,852.4598693847656,294.9491882324219
21749,1,15.026367,872.4803924560547,324.94598388671875
21750,1,12.849609,873.3956909179688,325.35778045654297
21751,1,12.723145,892.9791259765625,357.15335845947266
21752,1,15.081543,914.15771484375,391.6569137573242
21753,1,13.39209,934.9521636962891,428.0446243286133
21754,1,13.205078,951.0781860351562,425.8897399902344
21755,1,14.178223,969.0325927734375,424.52579498291016
21756,1,9.09668,968.7802124023438,424.6845245361328
21757,1,8.211914,986.4833831787109,424.05948638916016
21758,1,14.888672,1004.9439239501953,425.8243179321289
21759,1,13.001953,1022.8098297119141,430.1408386230469
21760,1,14.92334,1042.3986053466797,435.75244903564453
21761,1,13.299316,1061.796646118164,444.26780700683594
21762,1,4.9052734,1061.5058135986328,444.45701599121094
21763,1,9.42627,1081.2335205078125,452.9036331176758
21764,1,13.119141,1101.4486694335938,465.25577545166016
21765,1,5.7944336,1118.9531707763672,478.5773468017578
21766,1,14.129883,1134.8870086669922,490.08087158203125
21767,0,-inf,-inf,-inf
21768,1,7.159668,606.2903213500977,539.2303848266602
21769,1,8.839355,605.0146484375,538.5581207275391
21770,0,-inf,-inf,-inf
21771,1,4.5,598.3851623535156,539.27490234375
21772,1,9.913086,595.267448425293,538.5934829711914
21773,1,12.738281,590.5192947387695,538.7008285522461
21774,1,9.783691,589.1242599487305,539.034423828125
21775,1,5.885742,586.2174224853516,538.7501907348633
21776,1,9.381348,580.3133392333984,538.6298370361328
21777,1,10.153809,575.3826522827148,538.6431884765625
21778,1,9.655762,570.3097534179688,538.5401916503906
21779,1,9.449219,565.2366638183594,538.575325012207
21780,1,8.787598,563.7074279785156,538.9485931396484
21781,1,10.231445,559.4618988037109,538.3269119262695
21782,1,8.705566,555.0182342529297,538.6478424072266
21783,1,4.54541,551.771125793457,537.4331283569336
21784,0,-inf,-inf,-inf
21785,1,1.1308594,546.2478256225586,540.0
21786,1,12.355957,545.538444519043,538.7844467163086
21787,1,13.135254,544.7200012207031,537.7415466308594
21788,1,9.997559,542.7727890014648,538.6366271972656
21789,0,-inf,-inf,-inf
21790,1,14.8671875,659.9166107177734,144.36514854431152
21791,1,13.344238,652.0950317382812,129.51754570007324
21792,1,16.6792,652.147216796875,129.36824798583984
21793,1,15.259277,644.9717712402344,119.31994438171387
21794,1,15.053711,637.415657043457,107.60727882385254
21795,1,15.744141,629.816780090332,99.54301834106445
21796,1,15.114258,623.2372283935547,91.31582260131836
21797,1,16.286621,616.0931777954102,85.48703193664551
21798,1,14.373535,615.2095031738281,84.66683387756348
21799,1,16.343262,610.1134490966797,80.59574127197266
21800,1,15.533691,604.3349456787109,79.5210313796997
21801,1,2.4516602,596.950798034668,81.95926666259766
21802,1,14.952148,599.2837524414062,87.21744537353516
21803,1,14.260254,597.4714279174805,91.87647819519043
21804,1,14.478516,597.3297882080078,92.99524307250977
21805,1,15.754395,594.9738693237305,97.51782417297363
21806,1,15.513184,592.4179458618164,105.05051612854004
21807,1,15.750977,589.7970199584961,112.86929130554199
21808,1,14.674316,588.0671691894531,123.45298767089844
21809,1,14.876465,585.6525802612305,134.20233726501465
21810,1,14.449707,586.0127258300781,135.9163475036621
21811,1,14.956055,584.8470306396484,145.0831699371338
21812,1,15.032715,583.0598831176758,158.46842765808105
21813,1,13.708496,581.3203048706055,173.90596389770508
21814,1,15.583496,579.9567413330078,187.97266006469727
21815,1,13.61084,579.1064453125,204.86385345458984
21816,1,6.7407227,579.1508483886719,207.97863006591797
21817,1,12.016602,576.7128372192383,224.82223510742188
21818,1,15.365234,575.5106735229492,246.50644302368164
21819,1,13.8828125,574.0137100219727,268.56252670288086
21820,1,15.021484,572.1221160888672,291.39448165893555
21821,1,15.412109,570.3812789916992,315.5692481994629
21822,1,9.885742,571.6091918945312,318.24792861938477
21823,1,10.642578,568.9678192138672,342.83103942871094
21824,1,14.127441,567.7451324462891,372.37144470214844
21825,1,12.009277,566.294059753418,401.7299270629883
21826,0,-inf,-inf,-inf
21827,1,15.093262,565.2435302734375,436.4270782470703
21828,1,16.740723,565.2051162719727,437.23472595214844
21829,1,10.743652,565.5979919433594,438.3268356323242
21830,1,17.37793,565.6819152832031,439.6950149536133
21831,1,16.37793,565.6273651123047,442.1540069580078
21832,1,15.063965,566.0984420776367,447.2327423095703
21833,1,16.402344,567.1257400512695,454.71302032470703
21834,1,14.722168,567.3334121704102,456.43104553222656
21835,1,15.821777,567.3908233642578,463.26244354248047
21836,1,16.49121,567.9727172851562,473.6627960205078
21837,1,13.371094,568.5614776611328,486.01428985595703
21838,1,11.265625,568.9522933959961,501.2139129638672
21839,1,14.391113,569.3716430664062,517.222900390625
21840,1,12.682129,569.8299026489258,520.5855941772461
21841,0,-inf,-inf,-inf
21842,1,12.803711,570.5998611450195,468.74439239501953
21843,1,13.897461,570.8148574829102,427.84114837646484
21844,1,11.251465,570.9823989868164,390.32527923583984
21845,1,12.237305,570.4367065429688,357.196044921875
21846,0,-inf,-inf,-inf
21847,1,7.4663086,569.0281677246094,326.53045654296875
21848,1,10.599609,568.5951995849609,300.7229995727539
21849,1,3.7885742,570.3547668457031,274.69486236572266
21850,1,1.0698242,563.7060546875,265.0
21851,0,-inf,-inf,-inf
21852,0,-inf,-inf,-inf
21853,1,10.953125,560.9800720214844,215.07989883422852
21854,1,14.430664,560.1264572143555,198.12843322753906
21855,1,13.527832,558.1372451782227,184.2267608642578
21856,1,15.418457,555.6607055664062,171.57567977905273
21857,1,15.413086,554.5716094970703,159.8568058013916
21858,1,16.598145,553.8288116455078,159.75671768188477
21859,1,16.266602,551.73095703125,149.4467067718506
21860,1,16.401855,549.3674087524414,140.87396621704102
21861,1,14.044434,545.9960556030273,132.53268241882324
21862,1,16.701172,544.6475601196289,125.1335334777832
21863,1,16.29834,541.4050674438477,120.90558052062988
21864,1,14.291016,540.7917404174805,120.57452201843262
21865,1,14.841309,539.0925979614258,115.72561264038086
21866,1,15.45459,536.0833740234375,113.4562873840332
21867,1,16.51709,534.6107482910156,110.41157722473145
21868,1,14.920898,531.8745422363281,109.23914909362793
21869,1,14.427734,529.6281433105469,107.71406173706055
21870,1,6.711426,527.7064514160156,108.35613250732422
21871,1,13.71875,526.8111038208008,107.50844955444336
21872,1,13.344727,524.4337844848633,108.73308181762695
21873,1,17.5542,521.2808990478516,109.9618911743164
21874,1,15.979492,519.5286560058594,111.65205001831055
21875,1,15.636719,516.0622406005859,114.26445960998535
21876,1,16.178223,516.5219116210938,115.43521881103516
21877,1,16.458008,514.6290588378906,117.20717430114746
21878,1,14.998535,511.52099609375,121.27429008483887
21879,1,15.301758,509.4860076904297,125.58802604675293
21880,1,15.639648,507.0091247558594,130.4635524749756
21881,1,14.354492,504.3284225463867,130.7761573791504
21882,1,14.313477,503.11283111572266,130.52423477172852
21883,1,14.341797,500.52730560302734,119.45951461791992
21884,1,15.210449,497.48748779296875,109.70097541809082
21885,1,16.17627,494.8984146118164,100.01675605773926
21886,1,16.148438,492.24010467529297,92.29658126831055
21887,1,16.078613,489.8502731323242,85.09421348571777
21888,1,17.344727,489.26685333251953,84.98937606811523
21889,1,14.840332,485.809326171875,79.4593334197998
21890,1,17.215332,484.3992614746094,74.90228652954102
21891,1,16.532715,484.97997283935547,70.77269077301025
21892,1,14.888184,497.3690414428711,70.63658237457275
21893,1,14.309082,510.4822540283203,73.72214794158936
21894,1,14.9765625,510.90328216552734,73.78512859344482
21895,1,13.570801,522.5222015380859,77.47544288635254
21896,1,11.829102,537.4025726318359,83.30357551574707
21897,1,14.203613,552.3674011230469,90.08147239685059
21898,1,13.542969,565.7000732421875,98.18989753723145
21899,1,13.983887,581.6415405273438,109.15596008300781
21900,1,11.979492,581.9478988647461,109.13080215454102
21901,1,13.296387,597.0655822753906,120.36465644836426
21902,1,14.040527,612.6669311523438,134.18701171875
21903,1,14.632324,628.9966583251953,149.29731369018555
21904,1,15.081055,645.0061798095703,165.0966453552246
21905,1,14.01709,663.0202484130859,185.38597106933594
21906,1,10.95459,663.1004333496094,185.7497215270996
21907,1,14.146484,680.0518798828125,204.94314193725586
21908,1,13.219238,697.7133941650391,227.30829238891602
21909,1,15.567871,715.3042602539062,250.3261947631836
21910,1,14.546387,733.6488342285156,276.14599227905273
21911,1,12.621094,754.0575408935547,304.14955139160156
21912,1,14.516113,754.3538665771484,305.3308296203613
21913,1,13.452148,775.0321197509766,334.9932861328125
21914,1,15.603516,790.3675079345703,355.9507751464844
21915,1,13.389648,804.3751525878906,350.99918365478516
21916,1,15.07373,816.9509887695312,349.44000244140625
21917,1,13.684082,831.9622039794922,348.45218658447266
21918,1,15.464355,832.5920104980469,348.8576126098633
21919,1,13.114746,846.1611938476562,349.03812408447266
21920,1,14.925781,861.2912750244141,350.8028030395508
21921,1,14.532227,876.3104248046875,355.5830383300781
21922,1,15.069824,891.5149688720703,360.8445358276367
21923,1,15.154297,908.4696960449219,368.0902862548828
21924,1,8.006348,907.7052307128906,369.07527923583984
21925,1,9.701172,921.7296600341797,375.50281524658203
21926,1,10.118652,940.0352478027344,389.11415100097656
21927,1,16.626953,955.9097290039062,401.6233825683594
21928,1,15.831543,972.5566864013672,415.579833984375
21929,1,14.723633,989.3387603759766,432.6554489135742
21930,1,6.654785,990.059814453125,433.5871887207031
21931,1,14.327637,1005.9951019287109,451.32774353027344
21932,1,16.181152,1023.5073852539062,471.2919235229492
21933,1,15.20166,1040.8743286132812,494.3733215332031
21934,0,-inf,-inf,-inf
21935,0,-inf,-inf,-inf
21936,0,-inf,-inf,-inf
21937,1,11.910645,902.1896362304688,365.7490921020508
21938,1,12.611816,859.4863128662109,330.31959533691406
21939,1,13.769043,819.8125457763672,299.5326042175293
21940,1,10.599121,782.7682495117188,273.3665466308594
21941,1,14.606445,750.2831268310547,252.41575241088867
21942,1,9.408203,752.8257751464844,253.9786148071289
21943,1,9.869629,718.1031036376953,233.819580078125
21944,1,14.30127,690.8472442626953,218.8950538635254
21945,1,12.375,663.0046844482422,208.0535888671875
21946,1,12.850098,638.6944580078125,198.2707977294922
21947,1,16.986816,619.9513626098633,193.50591659545898
21948,0,-inf,-inf,-inf
21949,1,14.123047,594.9919509887695,187.59904861450195
21950,1,13.836426,574.8112106323242,184.98676300048828
21951,1,13.195801,554.3531799316406,183.1560516357422
21952,1,13.229004,534.9666976928711,183.05891036987305
21953,1,13.397949,518.1459808349609,185.60014724731445
21954,1,16.730957,518.5988616943359,185.35751342773438
21955,1,15.358398,504.6847152709961,174.73827362060547
21956,1,14.15625,493.70635986328125,156.87068939208984
21957,1,13.844727,482.0390319824219,139.92117881774902
21958,1,14.957031,473.36387634277344,127.60528564453125
21959,1,15.095215,462.4406433105469,115.00016212463379
21960,1,19.023438,461.67667388916016,114.87846374511719
21961,1,15.581543,452.29129791259766,104.66641426086426
21962,1,15.12207,442.54730224609375,94.83701705932617
21963,1,14.470215,433.52664947509766,87.52842903137207
21964,1,14.251953,424.35279846191406,80.69917678833008
21965,1,16.90625,415.79612731933594,75.45048236846924
21966,1,14.81543,415.05115509033203,75.17475605010986
21967,1,15.8359375,407.82459259033203,72.77534484863281
21968,1,15.90918,400.00038146972656,70.15184879302979
21969,1,13.907227,392.17689514160156,68.33965301513672
21970,1,15.501465,391.1558532714844,67.02924728393555
21971,1,15.961426,394.7808074951172,67.85394191741943
21972,1,17.652344,395.51658630371094,68.5076904296875
21973,1,16.140137,397.30342864990234,70.22122383117676
21974,1,14.13916,399.8426055908203,72.87529945373535
21975,1,9.114746,402.2433853149414,79.90076065063477
21976,0,-inf,-inf,-inf
21977,1,8.199707,411.2858200073242,94.5347785949707
21978,1,14.955566,412.2229766845703,94.87226486206055
21979,1,14.712891,416.8359375,103.43140602111816
21980,1,14.869141,421.9000244140625,114.78950500488281
21981,1,16.053223,428.6342239379883,130.36993980407715
21982,1,13.966797,434.3247604370117,144.37779426574707
21983,1,15.059082,440.18482208251953,160.63430786132812
21984,1,9.373047,441.3841247558594,163.13749313354492
21985,1,14.235352,447.52674102783203,180.08403778076172
21986,1,15.187988,454.8753356933594,200.1232147216797
21987,1,12.595215,461.31458282470703,224.4064712524414
21988,1,14.856934,470.0056838989258,247.70706176757812
21989,1,14.222168,477.55409240722656,275.0839424133301
21990,1,7.8740234,479.11415100097656,277.61240005493164
21991,1,12.445801,486.6164016723633,304.0287971496582
21992,1,14.424805,495.1236343383789,334.0373992919922
21993,1,15.388672,504.21382904052734,366.0139465332031
21994,1,11.520996,513.8365173339844,401.39225006103516
21995,1,16.447754,520.2691268920898,424.5857238769531
21996,1,16.938965,520.6115341186523,425.09273529052734
21997,1,14.40332,524.2156219482422,417.71602630615234
21998,1,15.967285,527.5292205810547,413.6912536621094
21999,1,16.405762,531.7205810546875,410.36205291748047
22000,1,15.761719,535.6698608398438,409.5718002319336
22001,1,16.123535,540.0732803344727,409.9172592163086
22002,1,16.410156,541.0478210449219,410.19763946533203
22003,1,15.299805,544.4095993041992,411.79893493652344
22004,1,14.769531,549.2987823486328,415.7422637939453
22005,1,15.909668,553.4936141967773,421.72813415527344
22006,1,15.59375,557.6081848144531,429.83592987060547
22007,1,14.351074,579.4876861572266,403.0767822265625
22008,0,-inf,-inf,-inf
22009,1,13.606445,609.9015045166016,357.16339111328125
22010,1,13.941895,635.3950500488281,320.0776672363281
22011,1,9.623535,659.9960327148438,286.289005279541
22012,1,14.637695,680.0895690917969,260.1877975463867
22013,1,11.220215,698.5489654541016,238.22805404663086
22014,0,-inf,-inf,-inf
22015,1,11.960449,714.4680786132812,218.79638671875
22016,1,13.643555,730.4037475585938,202.66695022583008
22017,1,14.519531,742.178955078125,191.18383407592773
22018,1,13.2265625,756.3819885253906,179.03850555419922
22019,1,13.587891,767.940673828125,170.228271484375
22020,1,10.917969,768.5694122314453,170.27381896972656
22021,1,15.188477,777.4996185302734,165.0486183166504
22022,1,15.14502,787.5484466552734,160.03860473632812
22023,1,15.287598,795.2256774902344,157.6584243774414
22024,1,16.705078,804.5653533935547,156.1571216583252
22025,1,14.92041,810.791015625,156.87780380249023
22026,1,13.9921875,812.4604797363281,157.4441623687744
22027,1,16.293945,818.4361267089844,158.11582565307617
22028,1,15.928711,824.9519348144531,160.19948959350586
22029,1,16.556152,830.9577941894531,164.80512619018555
22030,1,11.510254,836.3774108886719,159.94952201843262
22031,1,14.34375,842.3635101318359,138.12551498413086
22032,1,12.612793,847.4523162841797,121.3604736328125
22033,1,14.929199,851.9819641113281,107.90261268615723
22034,1,14.887207,856.3146209716797,93.98356437683105
22035,1,7.748535,857.0001220703125,93.55110168457031
22036,1,14.799316,861.3410949707031,81.67755126953125
22037,1,14.884766,865.5551910400391,70.80140590667725
22038,1,16.27295,869.9866485595703,61.55961990356445
22039,1,15.404297,873.7680053710938,54.34488773345947
22040,1,14.40918,877.6910400390625,47.28371620178223
22041,1,9.369141,877.6619720458984,46.56647205352783
22042,1,14.856934,881.1671447753906,42.11752891540527
22043,1,13.668945,881.5720367431641,38.50092887878418
22044,1,6.53125,869.7373962402344,35.66929578781128
22045,0,-inf,-inf,-inf
22046,0,-inf,-inf,-inf
22047,0,-inf,-inf,-inf
22048,1,12.477051,829.5537567138672,39.44438934326172
22049,1,13.955078,814.8561096191406,42.234253883361816
22050,1,13.898926,800.6996154785156,45.66537857055664
22051,1,13.701172,787.2148895263672,50.569939613342285
22052,1,13.240234,773.2197570800781,56.39179706573486
22053,1,12.949219,772.2193908691406,56.8012809753418
22054,1,14.118652,759.9761962890625,62.57798671722412
22055,1,13.713379,745.0559997558594,71.34066104888916
22056,1,13.789551,730.4371643066406,80.44553756713867
22057,1,13.464844,716.0369873046875,90.61902046203613
22058,1,12.743652,701.1824035644531,102.16560363769531
22059,1,16.439941,701.2202453613281,102.76790618896484
22060,1,13.379883,686.8267059326172,114.37604904174805
22061,1,13.751465,671.7974090576172,129.49437141418457
22062,1,11.681641,657.1144866943359,143.98982048034668
22063,1,14.066895,641.2629699707031,160.64727783203125
22064,1,11.026367,626.2322998046875,178.71700286865234
22065,1,11.575684,626.6548919677734,178.5777473449707
22066,1,13.867676,612.452392578125,195.13626098632812
22067,1,13.530273,597.5314712524414,215.34770965576172
22068,1,13.4375,578.4128952026367,240.2290153503418
22069,1,13.330078,563.1418609619141,262.90733337402344
22070,1,11.098145,547.050666809082,289.6224021911621
22071,0,-inf,-inf,-inf
22072,0,-inf,-inf,-inf
22073,1,0.5097656,925.0,60.0
22074,0,-inf,-inf,-inf
22075,0,-inf,-inf,-inf
22076,1,2.5922852,851.0076904296875,86.96835517883301
22077,0,-inf,-inf,-inf
22078,0,-inf,-inf,-inf
22079,1,14.237793,496.2067413330078,252.61985778808594
22080,1,15.075195,494.7943115234375,234.96299743652344
22081,1,14.131836,491.9628143310547,218.3984375
22082,1,15.545898,490.01319885253906,204.86305236816406
22083,1,11.406738,489.5213317871094,203.6217498779297
22084,1,14.133789,486.9168472290039,191.79523468017578
22085,1,15.629883,484.86480712890625,180.20734786987305
22086,1,16.0083,481.82865142822266,171.2662124633789
22087,1,15.645508,479.8108673095703,162.48727798461914
22088,1,16.507324,476.3285827636719,155.18561363220215
22089,1,16.141113,475.8090591430664,154.95545387268066
22090,1,15.088379,474.2327117919922,149.33707237243652
22091,1,15.17334,470.7469177246094,144.29887771606445
22092,1,15.762695,468.53633880615234,140.2728271484375
22093,1,15.868652,465.0876235961914,137.49407768249512
22094,1,15.180664,462.3108673095703,134.99943733215332
22095,1,16.916992,461.75121307373047,134.72082138061523
22096,1,15.086426,459.78240966796875,134.14756774902344
22097,1,14.427734,456.5018081665039,134.450044631958
22098,1,15.397949,453.9265823364258,134.8669719696045
22099,1,15.103516,450.6747055053711,135.72279930114746
22100,1,16.437988,447.80914306640625,137.91987419128418
22101,1,16.840332,447.8537368774414,139.36102867126465
22102,1,16.654785,445.2588653564453,140.34902572631836
22103,1,15.540039,442.3765182495117,144.80786323547363
22104,1,14.199707,438.2568359375,134.2397975921631
22105,1,15.38916,434.50130462646484,124.4675064086914
22106,1,16.04541,430.3311538696289,115.38358688354492
22107,1,14.333008,430.0575637817383,115.07222175598145
22108,1,14.723633,427.0967483520508,108.23729515075684
22109,1,15.7109375,424.1945266723633,101.58185005187988
22110,1,17.078613,420.1958465576172,95.64985275268555
22111,1,15.012695,416.76753997802734,91.7969799041748
22112,1,15.279785,413.7094497680664,87.95233726501465
22113,1,16.317383,413.1034851074219,87.71844863891602
22114,1,16.485352,410.05043029785156,85.14461517333984
22115,1,16.46045,406.26136779785156,84.20648574829102
22116,1,15.877441,404.4324493408203,83.04694175720215
22117,1,17.22754,400.37731170654297,83.15423011779785
22118,1,16.628418,397.6490783691406,84.72294807434082
22119,1,15.520508,397.59525299072266,85.11727333068848
22120,1,16.546875,395.0593948364258,85.37004470825195
22121,1,16.62207,390.9204864501953,88.36319923400879
22122,1,14.643066,387.93540954589844,92.64872550964355
22123,1,14.893066,385.9641647338867,89.93606567382812
22124,1,14.718262,383.3351135253906,82.15846061706543
22125,1,15.825195,383.30028533935547,82.1410083770752
22126,1,16.90625,380.4844284057617,75.79669952392578
22127,1,16.23584,378.9763641357422,70.75012683868408
22128,1,15.90625,375.96805572509766,65.77211856842041
22129,1,15.771973,374.47044372558594,62.83853530883789
22130,1,15.525391,372.1478271484375,60.28061866760254
22131,1,15.917969,370.9553527832031,59.71871376037598
22132,1,16.324219,369.6620178222656,58.335723876953125
22133,1,14.068359,367.1733856201172,58.015756607055664
22134,1,15.543945,365.4488754272461,58.14789295196533
22135,1,14.898926,364.2287826538086,58.310885429382324
22136,1,17.092773,361.8623352050781,60.27702331542969
22137,1,14.317871,360.6529998779297,60.791358947753906
22138,1,15.754883,360.0410461425781,62.556095123291016
22139,1,15.694824,358.4716796875,65.7002305984497
22140,1,13.272949,356.32049560546875,63.04114818572998
22141,1,14.669434,354.23885345458984,56.79267883300781
22142,1,15.287109,352.50038146972656,52.41863250732422
22143,1,14.670898,352.45166778564453,52.49093055725098
22144,1,14.344238,350.5923080444336,48.488359451293945
22145,1,16.747559,349.54647064208984,45.80803871154785
22146,1,15.665039,347.31983184814453,43.90125274658203
22147,1,15.964355,345.3022003173828,42.8378963470459
22148,1,12.282227,344.27398681640625,42.906694412231445
22149,1,11.509766,343.2249069213867,42.77638912200928
22150,1,12.504395,342.9617691040039,43.463430404663086
22151,1,14.032227,340.7524108886719,44.038729667663574
22152,1,16.300781,340.0862503051758,45.13913631439209
22153,1,14.452148,338.2077407836914,46.81127071380615
22154,1,15.245117,337.37091064453125,42.47133255004883
22155,1,14.347656,336.62052154541016,40.674943923950195
22156,1,15.557129,335.1404571533203,37.609851360321045
22157,1,16.543457,333.7012481689453,33.942105770111084
22158,1,16.177734,331.8889617919922,30.646355152130127
22159,1,14.715332,330.089111328125,29.955453872680664
22160,1,1.0322266,327.5,28.783111572265625
22161,0,-inf,-inf,-inf
22162,0,-inf,-inf,-inf
22163,0,-inf,-inf,-inf
22164,0,-inf,-inf,-inf
22165,0,-inf,-inf,-inf
22166,0,-inf,-inf,-inf
22167,0,-inf,-inf,-inf
22168,0,-inf,-inf,-inf
22169,0,-inf,-inf,-inf
22170,0,-inf,-inf,-inf
22171,0,-inf,-inf,-inf
22172,0,-inf,-inf,-inf
22173,0,-inf,-inf,-inf
22174,0,-inf,-inf,-inf
22175,0,-inf,-inf,-inf
22176,0,-inf,-inf,-inf
22177,0,-inf,-inf,-inf
22178,0,-inf,-inf,-inf
22179,0,-inf,-inf,-inf
22180,0,-inf,-inf,-inf
22181,0,-inf,-inf,-inf
